,,
10,1024,0.000193
10,1024,0.000181
10,1024,0.000168
10,1024,0.000181
10,1024,0.000176
10,1024,0.000179
10,1024,0.000168
10,1024,0.000222
10,1024,0.000227
10,1024,0.000166
11,2048,0.000355
11,2048,0.00037
11,2048,0.000356
11,2048,0.000349
11,2048,0.000465
11,2048,0.000356
11,2048,0.000423
11,2048,0.000404
11,2048,0.000363
11,2048,0.000352
12,4096,0.000995
12,4096,0.00076
12,4096,0.000737
12,4096,0.000876
12,4096,0.000752
12,4096,0.000727
12,4096,0.000742
12,4096,0.000896
12,4096,0.001
12,4096,0.000919
13,8192,0.001593
13,8192,0.001592
13,8192,0.001772
13,8192,0.001571
13,8192,0.002528
13,8192,0.002206
13,8192,0.001566
13,8192,0.002311
13,8192,0.001833
13,8192,0.001646
14,16384,0.003137
14,16384,0.003429
14,16384,0.003808
14,16384,0.003365
14,16384,0.00389
14,16384,0.003434
14,16384,0.00358
14,16384,0.004401
14,16384,0.003247
14,16384,0.003824
15,32768,0.007267
15,32768,0.006757
15,32768,0.006744
15,32768,0.007979
15,32768,0.007642
15,32768,0.006938
15,32768,0.00802
15,32768,0.010639
15,32768,0.007402
15,32768,0.007776
16,65536,0.01446
16,65536,0.016585
16,65536,0.014119
16,65536,0.016057
16,65536,0.017976
16,65536,0.016516
16,65536,0.015615
16,65536,0.014869
16,65536,0.015012
16,65536,0.020876
17,131072,0.036579
17,131072,0.036401
17,131072,0.030594
17,131072,0.03105
17,131072,0.029926
17,131072,0.029572
17,131072,0.030278
17,131072,0.029745
17,131072,0.029264
17,131072,0.029738
18,262144,0.065678
18,262144,0.073719
18,262144,0.068643
18,262144,0.059729
18,262144,0.061786
18,262144,0.061384
18,262144,0.060141
18,262144,0.059238
18,262144,0.060729
18,262144,0.062287
19,524288,0.125752
19,524288,0.134033
19,524288,0.133899
19,524288,0.12998
19,524288,0.133398
19,524288,0.127555
19,524288,0.127211
19,524288,0.128501
19,524288,0.13844
19,524288,0.123797
20,1048576,0.260175
20,1048576,0.240763
20,1048576,0.239048
20,1048576,0.247723
20,1048576,0.264855
20,1048576,0.247479
20,1048576,0.249153
20,1048576,0.270341
20,1048576,0.270888
20,1048576,0.265471
21,2097152,0.516132
21,2097152,0.493757
21,2097152,0.564701
21,2097152,0.55072
21,2097152,0.527143
21,2097152,0.542216
21,2097152,0.578499
21,2097152,0.586368
21,2097152,0.557019
21,2097152,0.547922
22,4194304,1.20103
22,4194304,1.1209
22,4194304,1.10915
22,4194304,1.11413
22,4194304,1.08013
22,4194304,1.07365
22,4194304,1.10618
22,4194304,1.10185
22,4194304,1.14186
22,4194304,1.10064
23,8388608,2.24676
23,8388608,2.40319
23,8388608,2.18809
23,8388608,2.14081
23,8388608,2.0836
23,8388608,2.29597
23,8388608,2.27066
23,8388608,2.49139
23,8388608,2.27708
23,8388608,2.54767
24,16777216,4.40322
24,16777216,4.89408
24,16777216,4.66866
24,16777216,5.07213
24,16777216,4.987
24,16777216,4.79752
24,16777216,4.81504
24,16777216,4.51126
24,16777216,4.38154
24,16777216,4.37369
25,33554432,8.94384
25,33554432,9.63235
25,33554432,8.90882
25,33554432,9.25247
25,33554432,8.87707
25,33554432,8.89975
25,33554432,8.94579
25,33554432,9.07917
25,33554432,9.63236
25,33554432,9.00671
